StudentID,Attendance,AssignmentsCompleted,StudyHours,InternetHours,SleepHours,Age,PreviousGPA,Scholarship_Sí,Program_Administración,Program_Contador Auditor,Program_Ingeniería Civil,Program_Ingeniería Industrial,Program_Ingeniería Informática,FinalGrade
STU-12235,-1.4387527839643655,0.2445471150746749,0.03929273084479372,1.9204819277108434,1.0679012345679015,-0.4,0.5537657481569609,1.0,0.0,0.0,0.0,0.0,1.0,4.76
STU-10610,0.11272914168236983,-0.03739121091651465,0.056581532416502864,2.0457831325301203,-0.19135802469135776,0.6,1.3249739743780404,1.0,0.0,0.0,0.0,1.0,0.0,5.05
STU-10835,0.4827822511564151,0.13280326635865433,-0.13831041257367374,-0.03132530120481925,0.19135802469135832,-0.6,-0.4025324523571775,0.0,1.0,0.0,0.0,0.0,0.0,3.97
STU-10986,0.11889669350693748,0.5273450091329106,0.33634577603143434,0.9108433734939757,-0.24691358024691323,-0.6,-0.8755401644394396,0.0,1.0,0.0,0.0,0.0,0.0,4.26
STU-10304,-0.9193078636285766,-0.5320726335016659,-0.7559921414538311,-1.086746987951807,-1.530864197530864,0.6,0.5743313008561892,0.0,0.0,0.0,0.0,0.0,1.0,3.4
STU-14921,-0.7514133972931312,-0.8273342645320727,-0.8927308447937132,0.10843373493975907,-1.1851851851851851,-0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.09
STU-11306,-0.047627205756382206,-0.19512195121951248,-0.3944990176817289,1.050602409638554,0.049382716049382755,1.4,-0.4847946631540927,1.0,1.0,0.0,0.0,0.0,0.0,4.34
STU-14559,-0.3909542573239686,-0.9055549586332872,-0.014145383104125716,1.4457831325301203,-0.37037037037037013,0.6,-0.1146147145679751,0.0,0.0,1.0,0.0,0.0,0.0,3.12
STU-11401,0.9988007538118888,0.5273450091329106,1.2070726915520633,0.0,0.0,0.4,0.24528245766852924,0.0,0.0,0.0,1.0,0.0,0.0,5.28
STU-11050,0.21620695562789013,0.39153325453959387,-0.9100196463654225,0.15421686746987942,0.29629629629629656,0.2,0.09104081242431297,0.0,0.0,0.0,0.0,0.0,1.0,4.71
STU-14639,0.3176289189652212,0.09885032771032545,0.14459724950884087,-0.4602409638554217,-0.5679012345679012,0.0,-0.7521468482440667,0.0,0.0,0.0,0.0,0.0,1.0,4.39
STU-14331,-0.8384444063731378,-0.2136026646610078,-0.35520628683693517,-0.6626506024096385,-0.08024691358024684,-0.8,-0.505360215853322,0.0,0.0,0.0,0.0,0.0,1.0,3.67
STU-13152,-0.60270686996745,-0.6343612334801765,-1.02475442043222,0.0,-0.04938271604938221,0.0,-0.9680851515859699,0.0,0.0,0.0,0.0,0.0,1.0,2.93
STU-12695,-1.4853520644166531,-0.39583109487482576,-0.37721021611001976,0.22168674698795177,0.07407407407407414,1.0,-1.7598589305062777,0.0,0.0,0.0,1.0,0.0,0.0,2.74
STU-13179,-0.27034435497687215,-0.34984420328784793,-0.6994106090373282,-0.25542168674698806,-0.9814814814814813,0.2,0.6977246170515621,0.0,0.0,1.0,0.0,0.0,0.0,3.32
STU-13888,0.9988007538118888,0.5273450091329106,0.8110019646365427,-0.3301204819277108,0.549382716049383,0.4,-0.4436635577556351,0.0,0.0,0.0,0.0,1.0,0.0,4.48
STU-14448,0.7685454856947054,0.5273450091329106,0.7497053045186644,0.5927710843373492,0.6481481481481486,-0.6,0.04990970702585536,0.0,0.0,0.0,1.0,0.0,0.0,4.83
STU-13701,0.29981154702758167,-0.12205866552057607,-0.21532416502946947,-0.007228915662650662,-0.2716049382716046,-0.2,0.28641356306698684,0.0,0.0,0.0,0.0,0.0,1.0,4.32
STU-12173,-0.5581634401233517,-0.3279252175781674,0.6223968565815327,-1.0891566265060242,-1.2901234567901232,1.8,0.9753595784911512,0.0,0.0,0.0,1.0,0.0,0.0,4.6
STU-10813,-0.9576837416481074,-1.044375201461266,0.0,-0.39036144578313253,-0.790123456790123,0.8,-0.7829951772929102,0.0,0.0,0.0,0.0,0.0,1.0,3.12
STU-13769,-0.6232653760493413,0.5273450091329106,1.0829076620825147,-0.563855421686747,-0.493827160493827,-0.2,0.37895855021351627,1.0,0.0,0.0,0.0,0.0,1.0,4.38
STU-10374,0.5081377419907481,-0.5110132158590309,-1.0546168958742634,-0.036144578313253094,-2.481481481481481,0.8,-0.7315812955448384,0.0,1.0,0.0,0.0,0.0,0.0,3.48
STU-14596,-0.0256981326023652,0.5273450091329106,0.5988212180746564,0.27469879518072277,0.3271604938271606,0.4,0.8725318149950068,1.0,0.0,0.0,0.0,0.0,1.0,4.92
STU-10951,0.0,0.016761577307403054,-0.2530451866404715,-0.5734939759036145,0.8086419753086422,0.4,1.3249739743780404,1.0,0.0,0.0,0.0,0.0,1.0,5.41
STU-14857,-0.7685454856947074,0.10572687224669577,-0.025147347740668003,-0.3686746987951808,0.7222222222222221,0.4,0.07047525972508462,0.0,0.0,0.0,1.0,0.0,0.0,3.96
STU-13770,0.9693335617611774,0.5273450091329106,1.0074656188605113,0.5084337349397589,-0.9197530864197526,0.4,0.7491384987996348,0.0,0.0,0.0,0.0,1.0,0.0,5.56
STU-10091,0.7048141168408416,0.5273450091329106,0.4683693516699412,-0.4265060240963855,-0.37654320987654283,-0.8,0.0807580360746988,0.0,1.0,0.0,0.0,0.0,0.0,4.25
STU-14673,0.9988007538118888,0.17148382937573847,0.44793713163064836,1.337349397590361,-0.8024691358024689,-0.2,0.5537657481569609,0.0,0.0,0.0,0.0,0.0,1.0,5.79
STU-11228,-0.2977556964193944,0.5273450091329106,-0.0848722986247543,-0.8072289156626505,0.6111111111111112,0.4,-0.32027024156026224,0.0,0.0,0.0,1.0,0.0,0.0,4.52
STU-14548,-1.309919479184513,-1.080477060277211,-1.5528487229862475,0.17831325301204823,-1.3209876543209873,0.0,-1.441092863668232,0.0,0.0,1.0,0.0,0.0,0.0,1.96
STU-14132,-0.4259037176631843,-0.6042763511335555,0.0,0.009638554216867478,0.17901234567901236,-0.2,-0.6081879793494656,0.0,0.0,0.0,0.0,1.0,0.0,3.93
STU-11320,-0.7993832448175436,-0.98635435693564,-1.1662082514734775,1.1783132530120481,0.06172839506172872,0.4,0.5332001954577326,1.0,0.0,1.0,0.0,0.0,0.0,3.52
STU-14109,0.6671235223573743,0.1654668529064143,-0.2577603143418469,-0.053012048192771236,0.5185185185185189,-1.0,0.07047525972508462,0.0,0.0,0.0,0.0,0.0,1.0,4.53
STU-14777,-0.293643995203016,0.5273450091329106,0.5548133595284872,-0.7903614457831325,0.09876543209876551,0.8,-0.07348360916951749,0.0,0.0,0.0,0.0,1.0,0.0,4.5
STU-10238,-1.2571526469076588,-1.1939400451273237,0.025147347740668003,0.0,-1.4320987654320982,0.0,-0.0015041747222164304,1.0,0.0,0.0,1.0,0.0,0.0,3.66
STU-12230,-0.17029295871166789,0.2398194907059202,0.8094302554027507,-0.0867469879518073,-0.45061728395061695,0.8,0.4098068792623597,0.0,1.0,0.0,0.0,0.0,0.0,3.46
STU-10090,0.7000171320884008,0.4787794133447943,0.4888015717092338,-0.30602409638554223,-0.09876543209876497,0.2,0.7285729461004056,0.0,0.0,0.0,1.0,0.0,0.0,4.56
STU-10800,0.3847867054994,-0.1817986461802946,0.0,-0.6337349397590362,0.5617283950617284,-0.6,0.19386857592045748,0.0,0.0,0.0,1.0,0.0,0.0,4.06
STU-13505,0.1456227514133963,0.5273450091329106,0.5045186640471515,-1.2313253012048193,0.7839506172839503,0.2,0.6977246170515621,0.0,0.0,0.0,0.0,1.0,0.0,5.21
STU-13232,0.5958540346068181,0.5273450091329106,2.3559921414538314,-0.5710843373493976,0.6358024691358032,-0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.69
STU-12208,-1.0686996744903212,-0.4572902116686366,-0.35992141453831034,1.7686746987951805,1.0864197530864195,-0.2,0.6360279589538761,0.0,0.0,0.0,1.0,0.0,0.0,3.4
STU-14456,-0.06270344354976914,0.47663049317717804,0.44793713163064836,1.2096385542168673,-1.3024691358024687,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.34
STU-11210,0.9988007538118888,0.5273450091329106,0.42593320235756404,-0.8698795180722891,0.7283950617283949,0.8,0.8005523805477066,0.0,0.0,0.0,1.0,0.0,0.0,4.22
STU-14816,0.9453486379989712,0.5273450091329106,0.5280943025540275,-0.45542168674698796,0.3827160493827161,-1.0,0.29669633941660106,1.0,0.0,0.0,1.0,0.0,0.0,5.09
STU-12136,0.6438238821312305,0.5273450091329106,0.5249508840864441,0.29397590361445775,0.13580246913580285,9.4,0.039626930676241186,0.0,0.0,0.0,0.0,1.0,0.0,5.31
STU-12362,-0.6102449888641436,-0.9936606855055338,-1.6455795677799607,1.0096385542168673,0.7654320987654322,-0.6,0.1733030232212282,0.0,1.0,0.0,0.0,0.0,0.0,2.66
STU-10361,-1.664211067329108,0.28064897389062005,-0.18546168958742631,1.9349397590361443,1.0740740740740742,0.2,-0.6698846374471524,0.0,0.0,1.0,0.0,0.0,0.0,3.92
STU-11167,-0.8014390954257329,0.12248844955409884,-0.04086444007858543,-0.32289156626506016,-1.9691358024691354,1.4,0.2761307867173727,0.0,0.0,0.0,0.0,0.0,1.0,4.18
STU-14998,-1.2078122323111196,-1.4986569248952404,-1.3736738703339886,0.0,0.19135802469135832,0.8,-0.5464913212517796,0.0,0.0,0.0,1.0,0.0,0.0,2.51
STU-12885,0.14151105019701787,-1.2051144299989258,0.0,0.8096385542168673,0.209876543209877,-0.2,0.5126346427585032,1.0,0.0,0.0,0.0,0.0,1.0,3.73
STU-12644,0.05036833990063287,0.4551412915010203,0.3866404715127703,-0.6481927710843374,-1.5432098765432098,-0.8,-0.5362085449021645,1.0,1.0,0.0,0.0,0.0,0.0,4.36
STU-11883,0.17508994346410775,0.5273450091329106,0.25147347740667975,-0.7277108433734939,1.3456790123456788,-0.4,-0.8241262826913678,0.0,0.0,0.0,0.0,0.0,1.0,4.54
STU-14152,0.9988007538118888,0.5273450091329106,2.6467583497053053,0.0,-1.0555555555555554,-1.0,0.6051796299050327,1.0,0.0,0.0,1.0,0.0,0.0,5.64
STU-12097,-0.5088230255268125,0.09369291930804739,0.2090373280943026,1.3325301204819275,0.19753086419753102,0.4,-0.7110157428456101,1.0,0.0,0.0,1.0,0.0,0.0,4.12
STU-12365,-1.36542744560562,-0.5015579671215216,-0.4762278978388998,0.3493975903614458,-1.0925925925925923,-0.8,0.12188914147315641,0.0,0.0,0.0,0.0,1.0,0.0,3.18
STU-12946,0.366284050025697,0.5273450091329106,0.6742632612966604,1.3614457831325302,0.351851851851852,-0.2,-0.2997046888610339,0.0,0.0,0.0,0.0,1.0,0.0,4.73
STU-11344,-0.9206784307007034,-0.137960674760933,0.6082514734774069,-0.1373493975903615,0.746913580246914,1.2,-1.7392933778070494,0.0,1.0,0.0,0.0,0.0,0.0,3.53
STU-13428,-0.5471989035463432,0.5273450091329106,0.4652259332023578,1.1373493975903615,-0.944444444444444,0.4,-0.6390363083983089,0.0,0.0,0.0,0.0,0.0,1.0,4.63
STU-12708,0.21415110501970092,0.36789513269582047,0.16345776031434203,0.07951807228915664,-1.8765432098765429,-0.8,0.2555652340181434,1.0,0.0,1.0,0.0,0.0,0.0,5.42
STU-11133,-0.724002055850609,-0.47834962931127156,-0.4400785854616895,-0.5831325301204819,-0.10493827160493822,-0.4,-1.2251545603263299,0.0,0.0,0.0,1.0,0.0,0.0,2.93
STU-11371,-0.654788418708241,-0.12377780165466895,0.3929273084479372,-0.08433734939759048,-0.2901234567901233,-0.6,-0.2585735834625763,0.0,0.0,0.0,0.0,0.0,1.0,3.79
STU-11369,0.5143052938153158,-0.5948211023960461,-0.34420432220039293,0.021686746987951772,0.549382716049383,0.0,0.6463107353034903,0.0,1.0,0.0,0.0,0.0,0.0,4.75
STU-11769,-1.2694877505567932,0.20414741592349844,-0.20746561886051088,2.6433734939759037,-1.2037037037037033,-1.0,-0.7315812955448384,0.0,1.0,0.0,0.0,0.0,0.0,4.64
STU-10711,0.8679115984238472,0.5273450091329106,0.3080550098231829,-0.0867469879518073,0.7222222222222221,-1.0,0.7080073934011771,1.0,0.0,0.0,0.0,1.0,0.0,4.61
STU-12022,0.0,-0.002578704201139026,-0.8990176817288803,-0.8819277108433734,-1.679012345679012,0.0,1.0679045656376807,1.0,0.0,0.0,1.0,0.0,0.0,4.15
STU-12717,0.0544800411170113,0.5273450091329106,-0.6742632612966603,0.9277108433734939,1.9444444444444446,1.4,-0.33055301790987734,0.0,0.0,0.0,0.0,0.0,1.0,4.03
STU-11889,-1.2831934212780542,-0.3004190394326855,-1.2102161100196467,0.40481927710843363,0.351851851851852,-0.2,-1.1326095731797994,1.0,1.0,0.0,0.0,0.0,0.0,3.03
STU-10485,-0.4026040774370405,-0.15773074030299783,0.5673870333988212,-0.7927710843373493,0.06790123456790143,-0.2,-0.3614013469587199,1.0,0.0,1.0,0.0,0.0,0.0,3.95
STU-10080,0.9988007538118888,-0.39454174277425624,-0.6554027504911593,0.39518072289156614,1.141975308641975,-1.0,-1.029781809683656,0.0,0.0,0.0,0.0,1.0,0.0,3.9
STU-10576,-0.01541887956141912,0.1418287310626409,0.718271119842829,-0.33253012048192765,0.6172839506172839,0.0,0.6977246170515621,1.0,0.0,1.0,0.0,0.0,0.0,5.6
STU-12984,-0.056535891725202465,0.1216288814870527,0.46051080550098233,-0.3638554216867469,-0.8641975308641971,0.2,-0.0632008328199024,0.0,0.0,1.0,0.0,0.0,0.0,4.53
STU-12888,0.0,-0.03180401848071383,-0.6098231827111984,1.5518072289156624,0.2283950617283951,-1.0,-1.4719411927170745,0.0,0.0,1.0,0.0,0.0,0.0,3.61
STU-14187,-0.22374507452458553,-0.2767809175889115,-0.7292730844793713,-0.38554216867469887,-0.38271604938271553,0.0,-0.21744247806411868,0.0,0.0,0.0,1.0,0.0,0.0,3.71
STU-12608,-0.5122494432071275,0.06618674116256547,0.4872298624754421,-0.026506024096385618,-1.6913580246913575,-1.0,0.7697040514988631,0.0,0.0,0.0,0.0,0.0,1.0,5.24
STU-14873,-1.4435497687168073,-1.8768668743956165,-1.7304518664047155,0.26987951807228916,-0.30864197530864196,-0.6,-1.0503473623828843,0.0,0.0,0.0,0.0,1.0,0.0,1.0
STU-13007,-0.8836731197532985,-1.011281830879983,-1.3736738703339886,0.5566265060240965,0.0,1.8,0.7902696041980924,1.0,0.0,1.0,0.0,0.0,0.0,3.65
STU-13681,0.07366798012677667,-0.0425486193187927,-0.46051080550098233,-0.4120481927710843,0.11728395061728418,-1.0,0.5846140772058044,0.0,0.0,0.0,0.0,1.0,0.0,4.73
STU-13735,0.0,0.4994090469539053,0.40235756385068777,-0.0240963855421688,-0.5185185185185184,0.0,-0.8138435063417536,1.0,0.0,1.0,0.0,0.0,0.0,4.64
STU-10379,-0.08942950145622798,-0.22778553776727184,0.0,-0.3108433734939759,1.6419753086419753,0.4,-0.9269540461875123,0.0,0.0,0.0,1.0,0.0,0.0,4.31
STU-10542,0.2621209525441143,-0.7035564628774044,0.44007858546168976,-0.23132530120481926,1.2901234567901232,0.6,0.6051796299050327,0.0,0.0,0.0,0.0,1.0,0.0,3.58
STU-12543,0.4827822511564151,-0.3515633394219408,0.4793713163064835,0.7108433734939756,-0.47530864197530837,1.2,-0.4025324523571775,0.0,0.0,0.0,0.0,0.0,1.0,4.25
STU-14463,0.9988007538118888,0.5273450091329106,1.0153241650294695,1.392771084337349,0.0864197530864201,0.8,1.0164906838896088,0.0,0.0,0.0,0.0,1.0,0.0,5.64
STU-11165,0.12917594654788356,0.0,-0.19803536345776032,-0.3156626506024097,-0.05555555555555546,0.8,0.13217191782277057,0.0,0.0,0.0,0.0,0.0,1.0,4.62
STU-13223,-0.09491176974473223,0.35027398732137066,-0.3677799607072692,0.8048192771084336,-0.16049382716049368,-0.4,0.3069791157662152,0.0,0.0,1.0,0.0,0.0,0.0,4.42
STU-14490,-0.24430358060647672,-0.7332115611905019,-0.9351669941060906,-0.007228915662650662,0.8209876543209876,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.24
STU-12514,0.3251670378619147,0.0322338025142366,0.06129666011787829,-0.20240963855421681,0.4382716049382721,0.6,1.3249739743780404,1.0,0.0,0.0,0.0,1.0,0.0,5.33
STU-14098,-2.1754325852321403,-1.2205866552057594,-0.6569744597249509,0.1373493975903613,0.833333333333333,0.8,-1.5953345089124473,0.0,0.0,0.0,0.0,1.0,0.0,2.5
STU-14347,-0.6280623608017821,-0.8879338132588379,-0.41021611001964636,0.13012048192771083,1.3395061728395061,0.2,-0.9886507042851983,0.0,0.0,0.0,0.0,1.0,0.0,2.79
STU-13637,0.639712180914853,-0.1994197915547438,-0.8047151277013754,0.6265060240963854,0.0,-0.8,0.34811022116467283,0.0,0.0,0.0,0.0,1.0,0.0,3.97
STU-10028,-0.33955799211924015,0.0,0.14616895874263258,-0.08433734939759048,0.27777777777777785,-0.4,0.2555652340181434,0.0,0.0,0.0,0.0,1.0,0.0,3.11
STU-10110,0.8583176289189646,0.5273450091329106,0.8550098231827112,0.0626506024096385,-0.24074074074074053,0.0,0.42008965561197387,1.0,1.0,0.0,0.0,0.0,0.0,6.07
STU-14973,0.3032379647078967,-0.3416783066509081,0.33634577603143434,0.8120481927710841,-0.4012345679012342,-1.0,0.5743313008561892,1.0,0.0,1.0,0.0,0.0,0.0,4.71
STU-12106,-0.6013363028953232,-0.5707531965187495,-0.06758349705304516,-0.09397590361445796,-1.635802469135802,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.92
STU-10765,0.6273770772657178,0.4461158267970343,-0.6475442043222005,0.12289156626506018,-0.7777777777777776,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.39
STU-11618,-0.06544457769402175,-0.11303320081659009,-0.8471512770137526,-0.5180722891566265,0.4444444444444448,1.2,-0.33055301790987734,0.0,1.0,0.0,0.0,0.0,0.0,4.16
STU-11487,0.9988007538118888,0.3055764478349629,1.1237721021611005,-0.274698795180723,-1.1481481481481477,-0.4,-0.2071597017145045,0.0,0.0,0.0,0.0,1.0,0.0,4.25
STU-11108,0.0,-1.1862039325239069,-1.4962671905697449,1.2072289156626503,-1.0493827160493823,-0.4,-1.2662856657247865,0.0,0.0,0.0,0.0,0.0,1.0,1.59
STU-13285,0.9988007538118888,0.5273450091329106,1.343811394891945,-0.6506024096385542,-0.07407407407407358,1.2,0.07047525972508462,0.0,0.0,0.0,1.0,0.0,0.0,5.28
STU-14285,-0.3087202329964029,0.40012893521005705,0.20275049115913574,-0.563855421686747,-0.7160493827160489,-0.4,-0.10433193821836001,1.0,0.0,0.0,1.0,0.0,0.0,4.52
STU-12144,-0.06955627891040018,0.5273450091329106,2.029076620825148,0.0,0.9074074074074078,1.0,1.3249739743780404,1.0,0.0,0.0,0.0,0.0,1.0,5.75
STU-10097,-0.06544457769402175,-0.3459761469861394,-0.09901768172888002,0.10361445783132522,-1.1481481481481477,-0.4,-0.41281522870679255,0.0,0.0,1.0,0.0,0.0,0.0,3.26
STU-11024,-0.3676546170978248,0.5273450091329106,0.7748526522593324,0.05301204819277102,-0.012345679012345415,1.0,0.4098068792623597,0.0,1.0,0.0,0.0,0.0,0.0,5.01
STU-14494,0.9988007538118888,0.3244869453099816,0.08172888015717086,0.5108433734939759,-0.6296296296296293,-1.0,-0.39224967600756333,1.0,0.0,1.0,0.0,0.0,0.0,4.27
STU-14571,0.3388727085831758,0.5273450091329106,0.6286836935166998,-0.5156626506024097,-2.135802469135802,0.8,1.3249739743780404,1.0,0.0,0.0,0.0,0.0,1.0,5.04
STU-12657,-0.7753983210553375,-0.902116686365102,0.03929273084479372,0.8554216867469876,0.09259259259259281,-0.8,-0.16602859631604688,0.0,0.0,0.0,1.0,0.0,0.0,2.32
STU-11461,-0.5341785163611454,0.5273450091329106,0.09115913555992144,0.9951807228915659,-0.604938271604938,0.4,0.6977246170515621,1.0,0.0,1.0,0.0,0.0,0.0,4.92
STU-13365,-0.35943121466506794,0.324916729343505,-0.21689587426326118,1.2,0.4876543209876543,-0.8,-0.6596018610975374,1.0,0.0,0.0,0.0,0.0,1.0,3.56
STU-14685,-0.8076066472503005,-0.13452240249274783,-0.7324165029469549,-0.672289156626506,-0.18518518518518506,1.0,0.008778601627397745,0.0,0.0,0.0,0.0,1.0,0.0,4.13
STU-11755,-0.30255268117183526,0.14139894702911754,-0.16345776031434173,0.4409638554216867,-1.0308641975308641,0.2,0.23499968131891508,1.0,0.0,1.0,0.0,0.0,0.0,4.02
STU-12221,0.48826451944491933,0.014612657139786794,0.048722986247544293,-0.8746987951807229,0.09876543209876551,-0.2,-0.7829951772929102,0.0,0.0,0.0,1.0,0.0,0.0,4.53
STU-14307,-1.0556792873051235,-0.6734715805307834,-0.8707269155206289,-0.1855421686746989,0.7654320987654322,0.2,-1.1326095731797994,1.0,0.0,0.0,0.0,0.0,1.0,3.25
STU-14447,0.36559876648963463,0.0687654453637045,0.9477406679764244,0.0,-0.07407407407407358,0.2,0.04990970702585536,1.0,0.0,0.0,1.0,0.0,0.0,5.59
STU-11435,0.2004454342984398,-0.6794885570001076,-1.0499017681728882,-0.7542168674698795,1.2839506172839505,0.2,-0.16602859631604688,0.0,0.0,1.0,0.0,0.0,0.0,4.11
STU-11574,0.7109816686654092,0.5273450091329106,0.4573673870333989,0.7132530120481925,0.0,0.8,-0.42309800505640677,0.0,0.0,0.0,0.0,1.0,0.0,4.53
STU-10300,-0.6383416138427283,-0.7555603309337058,-0.3426326129666012,-0.13253012048192767,-0.4320987654320983,-0.2,0.2761307867173727,1.0,0.0,0.0,1.0,0.0,0.0,4.59
STU-13557,0.6486208668836724,0.5273450091329106,0.9901768172888016,-0.6120481927710842,0.14814814814814828,-0.8,0.28641356306698684,0.0,1.0,0.0,0.0,0.0,0.0,5.47
STU-12475,-1.3448689395237288,0.1199097453529598,-0.2829076620825146,-0.7855421686746988,-0.22839506172839458,-0.2,-1.29713399477363,0.0,0.0,0.0,1.0,0.0,0.0,3.45
STU-10553,0.8350179886928207,0.1680455571075533,0.13045186640471515,-0.16144578313253008,0.2283950617283951,1.2,0.2247169049693,0.0,0.0,0.0,0.0,0.0,1.0,3.95
STU-10333,0.2628062360801777,-0.0979907596432793,0.6176817288801573,0.3879518072289155,-0.9012345679012345,-0.6,0.20415135227007164,1.0,0.0,0.0,0.0,0.0,1.0,4.26
STU-12438,0.028439266746615864,-0.16632642097346104,0.21846758349705317,-0.5686746987951807,-0.6913580246913575,0.4,1.16044955278421,1.0,0.0,0.0,0.0,0.0,1.0,4.46
STU-12775,0.39712180914853434,0.36703556462877374,0.5972495088408647,-0.7951807228915663,0.14814814814814828,-0.8,0.28641356306698684,0.0,0.0,0.0,1.0,0.0,0.0,4.77
STU-14259,0.541716635257837,-1.4922101643923933,0.31434184675834975,-0.272289156626506,-1.2592592592592586,-1.0,0.34811022116467283,0.0,1.0,0.0,0.0,0.0,0.0,3.39
STU-13673,0.0,-0.3128827764048566,-0.32534381139489205,-0.5108433734939759,-1.4691358024691357,-0.4,1.3249739743780404,0.0,0.0,0.0,0.0,1.0,0.0,4.84
STU-12892,-0.33750214151105096,0.0,-0.27662082514734776,-0.07228915662650598,-0.02469135802469083,0.2,1.0267734602392231,0.0,0.0,0.0,0.0,1.0,0.0,4.41
STU-11972,-1.856775740962824,-1.8820242827978944,-0.8141453831041259,0.05783132530120486,-1.1049382716049376,-1.0,-0.505360215853322,0.0,0.0,0.0,0.0,0.0,1.0,1.59
STU-10504,0.334075723830734,-0.9034060384656715,0.719842829076621,0.0,0.7530864197530868,1.4,0.33782744481505866,1.0,0.0,0.0,0.0,1.0,0.0,4.45
STU-14195,0.0551653246530747,0.4203287847856453,0.8660117878192536,0.2361445783132529,0.39506172839506204,-0.4,1.222146210881897,0.0,1.0,0.0,0.0,0.0,0.0,4.79
STU-11591,0.016789446633543967,-0.2604491243150318,-0.5469548133595287,-0.8819277108433734,-0.24691358024691323,0.0,-0.27913913616180464,0.0,0.0,0.0,0.0,1.0,0.0,3.12
STU-12485,0.74935754668494,0.5273450091329106,0.4542239685658155,-0.9253012048192771,-0.24691358024691323,-1.0,0.7902696041980924,0.0,0.0,0.0,1.0,0.0,0.0,5.55
STU-10931,-0.4231625835189317,0.2226281293649938,-0.7056974459724953,-0.6265060240963856,-0.030864197530864085,0.4,0.2761307867173727,0.0,0.0,0.0,0.0,1.0,0.0,4.19
STU-10261,0.0,-0.5037068872891372,0.1335952848722986,0.1879518072289155,-0.6419753086419747,1.6,-0.5156429922029362,1.0,1.0,0.0,0.0,0.0,0.0,2.99
STU-10818,0.9988007538118888,-0.07005479746427462,-0.6145383104125738,-0.4168674698795181,0.0,-1.0,0.3069791157662152,0.0,0.0,0.0,0.0,0.0,1.0,4.54
STU-14803,-2.045228713380162,-0.35070377135489467,-1.477406679764244,-0.5493975903614458,0.8024691358024695,0.2,-1.996362786547409,0.0,0.0,0.0,0.0,1.0,0.0,2.3
STU-14366,0.30803494946033855,0.5273450091329106,0.669548133595285,-0.6024096385542168,-0.1728395061728391,0.0,1.3249739743780404,1.0,0.0,0.0,0.0,0.0,1.0,4.91
STU-12320,0.005824910056535463,0.5273450091329106,0.4275049115913558,0.9662650602409637,0.8827160493827159,0.4,-0.26885635981219047,0.0,0.0,0.0,1.0,0.0,0.0,4.48
STU-14623,-0.13602878190851558,0.1504244117331041,-0.36620825147347746,-0.2867469879518073,0.39506172839506204,-0.4,-0.6184707556990797,0.0,0.0,0.0,0.0,1.0,0.0,3.39
STU-13976,-0.7541545314373829,0.5273450091329106,1.2479371316306485,0.725301204819277,1.9320987654320991,-1.0,0.7080073934011771,1.0,0.0,1.0,0.0,0.0,0.0,5.13
STU-11328,-0.4855233853006687,-0.19856022348769764,0.44793713163064836,0.021686746987951772,0.39506172839506204,-0.6,-0.5362085449021645,1.0,0.0,0.0,0.0,1.0,0.0,4.78
STU-11695,0.46016789446633466,0.5273450091329106,0.7371316306483301,1.1879518072289155,-0.604938271604938,-1.0,0.6874418407019479,0.0,0.0,0.0,0.0,0.0,1.0,5.41
STU-11736,0.0,0.5273450091329106,0.8251473477406684,-0.5156626506024097,-0.7098765432098761,0.6,0.5023518664088891,0.0,1.0,0.0,0.0,0.0,0.0,5.65
STU-13042,0.3930101079321559,0.5273450091329106,0.7292730844793712,0.0,0.0,-0.2,0.9445112494423078,0.0,0.0,0.0,0.0,1.0,0.0,4.99
STU-12936,-0.40603049511735556,-1.3344794240893953,-0.976031434184676,0.6409638554216868,-0.006172839506172707,-0.6,-0.5979052029998514,0.0,0.0,0.0,1.0,0.0,0.0,2.43
STU-11032,0.9988007538118888,-0.2256366175996562,-0.047151277013752296,0.3277108433734938,-0.5740740740740738,-0.6,0.3995241029127446,0.0,0.0,1.0,0.0,0.0,0.0,5.02
STU-12427,-0.9275312660613335,-0.13366283442570107,-0.35834970530451865,-0.0240963855421688,1.4444444444444442,-0.6,0.5023518664088891,0.0,0.0,0.0,1.0,0.0,0.0,3.54
STU-10899,0.9988007538118888,-0.45857956376920606,-0.20117878192534375,0.3132530120481927,0.5308641975308643,-0.8,-0.12489749091758927,0.0,0.0,0.0,0.0,0.0,1.0,3.87
STU-12998,0.7877334247044707,0.5273450091329106,1.7304518664047155,0.043373493975903545,-0.5308641975308638,-0.8,-0.1454630436168176,0.0,0.0,0.0,0.0,0.0,1.0,5.62
STU-10784,-0.8089772143224263,-0.5931019662619533,-0.5752455795677801,-0.21686746987951813,1.3333333333333333,-0.6,0.38924132656313043,0.0,0.0,0.0,0.0,1.0,0.0,4.01
STU-12219,0.16069898920678324,0.5019877511550443,-0.7559921414538311,0.14216867469879513,0.7962962962962968,0.2,0.07047525972508462,0.0,0.0,0.0,1.0,0.0,0.0,4.21
